,round,game_index,date,home_team,away_team,minute,team,teamId,isHome,eloTeam,player,playerId,position,rating,keeper,keeperRating,opponent,eloOpponent,x,y,distance,angle,goal_difference,situation,body_part,goal,xg
7,1,4,18/08/2024,Bologna,Udinese,68,Udinese,2695,False,1438,Florian Thauvin,148824,F,75,Łukasz Skorupski,79,Bologna,1601,11.5,50.0,11,0,-1,penalty,strongFoot,0,0.7884
6,1,4,18/08/2024,Bologna,Udinese,68,Udinese,2695,False,1438,Lautaro Giannetti,233856,D,34,Łukasz Skorupski,79,Bologna,1601,4.8,59.1,7,52,-1,corner,head,1,0.070798881351948
5,1,4,18/08/2024,Bologna,Udinese,71,Bologna,2685,True,1601,Santiago Castro,1116577,F,71,Maduka Okoye,74,Udinese,1438,7.4,57.2,8,33,0,regular,strongFoot,0,0.13950102031231
4,1,4,18/08/2024,Bologna,Udinese,85,Bologna,2685,True,1601,Giovanni Fabbian,1067204,M,72,Maduka Okoye,74,Udinese,1438,12.8,52.1,12,6,0,set-piece,head,0,0.020935105159879
3,1,4,18/08/2024,Bologna,Udinese,90,Bologna,2685,True,1601,Nicolò Cambiaghi,971005,F,71,Maduka Okoye,74,Udinese,1438,11.7,34.6,15,41,0,regular,strongFoot,0,0.06097349151969
2,1,4,18/08/2024,Bologna,Udinese,90,Bologna,2685,True,1601,Michel Aebischer,850891,M,66,Maduka Okoye,74,Udinese,1438,21.0,54.6,21,8,0,corner,strongFoot,0,0.032877299934626
1,1,4,18/08/2024,Bologna,Udinese,90,Bologna,2685,True,1601,Michel Aebischer,850891,M,66,Maduka Okoye,74,Udinese,1438,19.7,20.9,27,45,0,free-kick,strongFoot,0,0.040474243462086
0,1,4,18/08/2024,Bologna,Udinese,90,Udinese,2695,False,1438,Jordan Zemura,964119,M,37,Łukasz Skorupski,79,Bologna,1601,20.7,25.6,26,38,0,regular,strongFoot,0,0.012039194814861
22,1,5,18/08/2024,Hellas Verona,SSC Napoli,10,SSC Napoli,2714,False,1704,Khvicha Kvaratskhelia,889259,F,77,Lorenzo Montipò,77,Hellas Verona,1405,14.9,39.0,16,26,0,set-piece,weakFoot,0,0.030331375077367
21,1,5,18/08/2024,Hellas Verona,SSC Napoli,19,SSC Napoli,2714,False,1704,Matteo Politano,235672,M,77,Lorenzo Montipò,77,Hellas Verona,1405,19.5,64.0,21,26,0,assisted,strongFoot,0,0.038444593548775
20,1,5,18/08/2024,Hellas Verona,SSC Napoli,33,SSC Napoli,2714,False,1704,Frank Anguissa,787941,M,66,Lorenzo Montipò,77,Hellas Verona,1405,9.8,58.8,11,31,0,assisted,head,0,0.050493136048317
19,1,5,18/08/2024,Hellas Verona,SSC Napoli,35,SSC Napoli,2714,False,1704,Frank Anguissa,787941,M,66,Lorenzo Montipò,77,Hellas Verona,1405,33.3,76.9,37,28,0,regular,strongFoot,0,0.080229945480824
18,1,5,18/08/2024,Hellas Verona,SSC Napoli,38,SSC Napoli,2714,False,1704,Juan Jesus,108484,D,31,Lorenzo Montipò,77,Hellas Verona,1405,4.9,42.5,7,46,0,corner,strongFoot,0,0.1069550216198
17,1,5,18/08/2024,Hellas Verona,SSC Napoli,43,SSC Napoli,2714,False,1704,Stanislav Lobotka,150383,M,66,Lorenzo Montipò,77,Hellas Verona,1405,15.8,53.6,15,8,0,assisted,strongFoot,0,0.16273133456707
16,1,5,18/08/2024,Hellas Verona,SSC Napoli,45,SSC Napoli,2714,False,1704,Khvicha Kvaratskhelia,889259,F,77,Lorenzo Montipò,77,Hellas Verona,1405,10.3,65.5,14,45,0,regular,weakFoot,0,0.1158307865262
15,1,5,18/08/2024,Hellas Verona,SSC Napoli,45,SSC Napoli,2714,False,1704,Amir Rrahmani,332155,D,50,Lorenzo Montipò,77,Hellas Verona,1405,6.3,58.4,8,42,0,corner,head,0,0.056207969784737
14,1,5,18/08/2024,Hellas Verona,SSC Napoli,48,Hellas Verona,2701,True,1405,Grigoris Kastanos,791566,M,70,Alex Meret,81,SSC Napoli,1704,18.9,69.5,23,35,0,assisted,strongFoot,0,0.025461031123996
13,1,5,18/08/2024,Hellas Verona,SSC Napoli,50,Hellas Verona,2701,True,1405,Dailon Rocha Livramento,1155358,F,71,Alex Meret,81,SSC Napoli,1704,8.6,46.4,8,15,0,fast-break,strongFoot,1,0.36328807473183
12,1,5,18/08/2024,Hellas Verona,SSC Napoli,54,Hellas Verona,2701,True,1405,Jackson Tchatchoua,1096210,M,55,Alex Meret,81,SSC Napoli,1704,12.5,75.0,21,53,1,assisted,strongFoot,0,0.030750347301364
11,1,5,18/08/2024,Hellas Verona,SSC Napoli,61,SSC Napoli,2714,False,1704,Frank Anguissa,787941,M,66,Lorenzo Montipò,77,Hellas Verona,1405,19.7,49.7,19,0,-1,assisted,strongFoot,0,0.074526734650135
10,1,5,18/08/2024,Hellas Verona,SSC Napoli,61,SSC Napoli,2714,False,1704,Matteo Politano,235672,M,77,Lorenzo Montipò,77,Hellas Verona,1405,19.8,62.9,21,23,-1,regular,strongFoot,0,0.067275866866112
9,1,5,18/08/2024,Hellas Verona,SSC Napoli,65,SSC Napoli,2714,False,1704,Frank Anguissa,787941,M,66,Lorenzo Montipò,77,Hellas Verona,1405,15.2,50.1,15,0,-1,assisted,strongFoot,0,0.064221203327179
8,1,5,18/08/2024,Hellas Verona,SSC Napoli,66,Hellas Verona,2701,True,1405,Giangiacomo Magnani,812829,D,39,Alex Meret,81,SSC Napoli,1704,28.4,37.4,29,16,1,regular,strongFoot,0,0.012470917776227
7,1,5,18/08/2024,Hellas Verona,SSC Napoli,75,Hellas Verona,2701,True,1405,Daniel Mosquera,1018179,F,70,Alex Meret,81,SSC Napoli,1704,17.6,45.4,17,10,1,assisted,strongFoot,1,0.39222040772438
6,1,5,18/08/2024,Hellas Verona,SSC Napoli,82,Hellas Verona,2701,True,1405,Daniel Mosquera,1018179,F,70,Alex Meret,81,SSC Napoli,1704,7.4,64.9,12,53,2,assisted,strongFoot,0,0.10385700315237
5,1,5,18/08/2024,Hellas Verona,SSC Napoli,83,Hellas Verona,2701,True,1405,Giangiacomo Magnani,812829,D,39,Alex Meret,81,SSC Napoli,1704,11.3,41.1,12,28,2,corner,head,0,0.027510479092598
4,1,5,18/08/2024,Hellas Verona,SSC Napoli,85,SSC Napoli,2714,False,1704,Giacomo Raspadori,865651,F,76,Lorenzo Montipò,77,Hellas Verona,1405,10.6,54.5,11,16,-2,regular,weakFoot,0,0.068394482135773
3,1,5,18/08/2024,Hellas Verona,SSC Napoli,87,SSC Napoli,2714,False,1704,Cyril Ngonge,877037,F,71,Lorenzo Montipò,77,Hellas Verona,1405,25.7,50.3,25,0,-2,assisted,strongFoot,0,0.027008913457394
2,1,5,18/08/2024,Hellas Verona,SSC Napoli,90,SSC Napoli,2714,False,1704,Cyril Ngonge,877037,F,71,Lorenzo Montipò,77,Hellas Verona,1405,5.4,69.6,14,67,-2,assisted,weakFoot,0,0.027076510712504
1,1,5,18/08/2024,Hellas Verona,SSC Napoli,90,Hellas Verona,2701,True,1405,Darko Lazović,41157,M,71,Alex Meret,81,SSC Napoli,1704,12.0,57.4,13,22,2,assisted,weakFoot,0,0.18550732731819
0,1,5,18/08/2024,Hellas Verona,SSC Napoli,90,Hellas Verona,2701,True,1405,Daniel Mosquera,1018179,F,70,Alex Meret,81,SSC Napoli,1704,3.9,47.8,4,20,2,assisted,strongFoot,1,0.70889115333557
27,1,6,18/08/2024,Cagliari,AS Roma,4,Cagliari,2719,True,1368,Mateusz Wieteska,286087,D,37,Mile Svilar,75,AS Roma,1702,7.0,50.6,7,3,0,corner,head,0,0.21265259385109
26,1,6,18/08/2024,Cagliari,AS Roma,6,AS Roma,2702,False,1702,Zeki Çelik,893008,D,58,Simone Scuffet,73,Cagliari,1368,11.9,44.8,12,16,0,set-piece,head,0,0.02520857937634
25,1,6,18/08/2024,Cagliari,AS Roma,13,Cagliari,2719,True,1368,Zito Luvumbo,1000150,F,69,Mile Svilar,75,AS Roma,1702,23.2,54.3,23,7,0,assisted,strongFoot,0,0.062707953155041
24,1,6,18/08/2024,Cagliari,AS Roma,34,AS Roma,2702,False,1702,Lorenzo Pellegrini,555540,F,77,Simone Scuffet,73,Cagliari,1368,21.5,59.1,22,16,0,assisted,strongFoot,0,0.052216872572899
23,1,6,18/08/2024,Cagliari,AS Roma,41,Cagliari,2719,True,1368,Răzvan Marin,279563,M,73,Mile Svilar,75,AS Roma,1702,23.2,37.0,24,20,0,assisted,weakFoot,0,0.047844789922237
22,1,6,18/08/2024,Cagliari,AS Roma,41,Cagliari,2719,True,1368,Roberto Piccoli,958982,F,71,Mile Svilar,75,AS Roma,1702,12.2,53.8,12,11,0,regular,strongFoot,0,0.093126967549324
21,1,6,18/08/2024,Cagliari,AS Roma,41,AS Roma,2702,False,1702,Artem Dovbyk,798820,F,83,Simone Scuffet,73,Cagliari,1368,6.1,55.2,7,30,0,assisted,head,0,0.1085452362895
20,1,6,18/08/2024,Cagliari,AS Roma,45,Cagliari,2719,True,1368,Roberto Piccoli,958982,F,71,Mile Svilar,75,AS Roma,1702,23.7,35.6,25,22,0,fast-break,strongFoot,0,0.037821974605322
19,1,6,18/08/2024,Cagliari,AS Roma,48,AS Roma,2702,False,1702,Matías Soulé,1082406,F,69,Simone Scuffet,73,Cagliari,1368,17.5,68.1,21,35,0,regular,strongFoot,0,0.03909719735384
18,1,6,18/08/2024,Cagliari,AS Roma,49,AS Roma,2702,False,1702,Nicola Zalewski,984184,M,64,Simone Scuffet,73,Cagliari,1368,18.5,35.0,21,28,0,assisted,strongFoot,0,0.045255340635777
17,1,6,18/08/2024,Cagliari,AS Roma,51,Cagliari,2719,True,1368,Alessandro Deiola,328109,M,66,Mile Svilar,75,AS Roma,1702,9.0,72.9,17,59,0,set-piece,strongFoot,0,0.0081784166395664
16,1,6,18/08/2024,Cagliari,AS Roma,52,AS Roma,2702,False,1702,Matías Soulé,1082406,F,69,Simone Scuffet,73,Cagliari,1368,24.1,65.8,26,24,0,assisted,strongFoot,0,0.021049095317721
15,1,6,18/08/2024,Cagliari,AS Roma,55,AS Roma,2702,False,1702,Lorenzo Pellegrini,555540,F,77,Simone Scuffet,73,Cagliari,1368,12.9,48.8,12,3,0,assisted,strongFoot,0,0.14043939113617
14,1,6,18/08/2024,Cagliari,AS Roma,58,Cagliari,2719,True,1368,Roberto Piccoli,958982,F,71,Mile Svilar,75,AS Roma,1702,21.9,46.8,22,5,0,regular,strongFoot,0,0.033050376921892
13,1,6,18/08/2024,Cagliari,AS Roma,59,Cagliari,2719,True,1368,Răzvan Marin,279563,M,73,Mile Svilar,75,AS Roma,1702,8.6,40.9,10,35,0,assisted,strongFoot,0,0.13708944618702
12,1,6,18/08/2024,Cagliari,AS Roma,62,AS Roma,2702,False,1702,Bryan Cristante,186855,M,73,Simone Scuffet,73,Cagliari,1368,11.0,40.7,12,29,0,set-piece,head,0,0.018252538517118
11,1,6,18/08/2024,Cagliari,AS Roma,65,AS Roma,2702,False,1702,Tommaso Baldanzi,1012172,M,71,Simone Scuffet,73,Cagliari,1368,13.9,68.7,18,42,0,assisted,weakFoot,0,0.039089530706406
10,1,6,18/08/2024,Cagliari,AS Roma,66,Cagliari,2719,True,1368,Roberto Piccoli,958982,F,71,Mile Svilar,75,AS Roma,1702,8.7,42.7,10,29,0,assisted,strongFoot,0,0.10936581343412
9,1,6,18/08/2024,Cagliari,AS Roma,74,AS Roma,2702,False,1702,Paulo Dybala,256219,F,85,Simone Scuffet,73,Cagliari,1368,22.1,35.1,24,24,0,free-kick,strongFoot,0,0.055423364043236
8,1,6,18/08/2024,Cagliari,AS Roma,77,AS Roma,2702,False,1702,Gianluca Mancini,611210,D,44,Simone Scuffet,73,Cagliari,1368,20.8,71.3,25,34,0,assisted,strongFoot,0,0.029480431228876
7,1,6,18/08/2024,Cagliari,AS Roma,79,Cagliari,2719,True,1368,Roberto Piccoli,958982,F,71,Mile Svilar,75,AS Roma,1702,16.4,28.8,21,41,0,fast-break,strongFoot,0,0.034572899341583
6,1,6,18/08/2024,Cagliari,AS Roma,80,AS Roma,2702,False,1702,Artem Dovbyk,798820,F,83,Simone Scuffet,73,Cagliari,1368,3.7,47.8,3,22,0,assisted,head,0,0.27909973263741
5,1,6,18/08/2024,Cagliari,AS Roma,80,AS Roma,2702,False,1702,Angeliño,848355,M,69,Simone Scuffet,73,Cagliari,1368,23.5,41.1,24,14,0,regular,strongFoot,0,0.040504448115826
4,1,6,18/08/2024,Cagliari,AS Roma,81,Cagliari,2719,True,1368,Răzvan Marin,279563,M,73,Mile Svilar,75,AS Roma,1702,16.3,68.5,20,37,0,regular,strongFoot,0,0.027091847732663
3,1,6,18/08/2024,Cagliari,AS Roma,81,Cagliari,2719,True,1368,Roberto Piccoli,958982,F,71,Mile Svilar,75,AS Roma,1702,10.8,38.2,13,36,0,regular,strongFoot,0,0.10785312205553
2,1,6,18/08/2024,Cagliari,AS Roma,82,AS Roma,2702,False,1702,Artem Dovbyk,798820,F,83,Simone Scuffet,73,Cagliari,1368,22.9,37.5,24,20,0,assisted,strongFoot,0,0.021314619109035
1,1,6,18/08/2024,Cagliari,AS Roma,90,Cagliari,2719,True,1368,Leonardo Pavoletti,132704,F,68,Mile Svilar,75,AS Roma,1702,18.5,48.7,18,2,0,fast-break,strongFoot,0,0.074655443429947
0,1,6,18/08/2024,Cagliari,AS Roma,90,AS Roma,2702,False,1702,Stephan El Shaarawy,45925,F,75,Simone Scuffet,73,Cagliari,1368,26.2,45.2,26,7,0,assisted,strongFoot,0,0.040333181619644
24,1,7,18/08/2024,Lazio,Venezia,3,Venezia,2688,False,1366,Magnus Andersen,872272,M,58,Ivan Provedel,83,Lazio,1673,12.5,32.7,17,43,0,throw-in-set-piece,strongFoot,1,0.043339487165213
23,1,7,18/08/2024,Lazio,Venezia,11,Lazio,2699,True,1673,Valentín Castellanos,877013,F,78,Jesse Joronen,74,Venezia,1366,8.9,41.1,10,34,0,regular,strongFoot,1,0.22234992682934
22,1,7,18/08/2024,Lazio,Venezia,13,Venezia,2688,False,1366,Richie Sagrado,1198069,M,43,Ivan Provedel,83,Lazio,1673,20.1,62.0,21,22,0,assisted,strongFoot,0,0.05046035349369
21,1,7,18/08/2024,Lazio,Venezia,15,Lazio,2699,True,1673,Valentín Castellanos,877013,F,78,Jesse Joronen,74,Venezia,1366,9.3,40.4,11,35,0,assisted,head,0,0.030941251665354
20,1,7,18/08/2024,Lazio,Venezia,22,Venezia,2688,False,1366,Mikael Ellertsson,933203,M,68,Ivan Provedel,83,Lazio,1673,25.2,49.3,25,1,0,assisted,strongFoot,0,0.0269267950207
19,1,7,18/08/2024,Lazio,Venezia,23,Lazio,2699,True,1673,Mattia Zaccagni,293581,F,76,Jesse Joronen,74,Venezia,1366,18.4,33.4,21,31,0,assisted,strongFoot,0,0.035588845610619
18,1,7,18/08/2024,Lazio,Venezia,30,Venezia,2688,False,1366,Francesco Zampano,235656,M,49,Ivan Provedel,83,Lazio,1673,14.9,26.3,21,47,0,assisted,strongFoot,0,0.026159146800637
17,1,7,18/08/2024,Lazio,Venezia,38,Lazio,2699,True,1673,Valentín Castellanos,877013,F,78,Jesse Joronen,74,Venezia,1366,8.1,46.9,8,14,0,assisted,head,0,0.16767570376396
16,1,7,18/08/2024,Lazio,Venezia,44,Lazio,2699,True,1673,Mattia Zaccagni,293581,F,76,Jesse Joronen,74,Venezia,1366,11.5,50.0,11,0,0,penalty,strongFoot,1,0.7884
15,1,7,18/08/2024,Lazio,Venezia,45,Lazio,2699,True,1673,Fisayo Dele-Bashiru,910121,M,68,Jesse Joronen,74,Venezia,1366,12.7,73.0,20,50,1,fast-break,strongFoot,0,0.038969952613115
14,1,7,18/08/2024,Lazio,Venezia,45,Lazio,2699,True,1673,Adam Marušić,267619,D,66,Jesse Joronen,74,Venezia,1366,17.1,25.9,23,43,1,assisted,strongFoot,0,0.032636523246765
13,1,7,18/08/2024,Lazio,Venezia,48,Venezia,2688,False,1366,Christian Gytkjær,78939,F,72,Ivan Provedel,83,Lazio,1673,19.3,46.7,19,6,-1,assisted,strongFoot,0,0.03513752296567
12,1,7,18/08/2024,Lazio,Venezia,52,Lazio,2699,True,1673,Nicolò Casale,862697,D,52,Jesse Joronen,74,Venezia,1366,9.9,53.6,10,13,1,corner,head,0,0.037919111549854
11,1,7,18/08/2024,Lazio,Venezia,55,Lazio,2699,True,1673,Valentín Castellanos,877013,F,78,Jesse Joronen,74,Venezia,1366,18.6,32.6,22,32,1,assisted,strongFoot,0,0.03855711594224
10,1,7,18/08/2024,Lazio,Venezia,56,Lazio,2699,True,1673,Mattia Zaccagni,293581,F,76,Jesse Joronen,74,Venezia,1366,14.8,40.3,16,24,1,regular,weakFoot,0,0.048516195267439
9,1,7,18/08/2024,Lazio,Venezia,57,Venezia,2688,False,1366,Ridgeciano Haps,250501,M,61,Ivan Provedel,83,Lazio,1673,13.8,48.4,13,4,-1,assisted,strongFoot,0,0.12170039862394
8,1,7,18/08/2024,Lazio,Venezia,63,Venezia,2688,False,1366,Alfred Duncan,232224,M,63,Ivan Provedel,83,Lazio,1673,23.6,61.5,24,18,-1,assisted,strongFoot,0,0.025831494480371
7,1,7,18/08/2024,Lazio,Venezia,70,Venezia,2688,False,1366,Ridgeciano Haps,250501,M,61,Ivan Provedel,83,Lazio,1673,14.7,51.4,14,3,-1,regular,strongFoot,0,0.13002975285053
6,1,7,18/08/2024,Lazio,Venezia,79,Venezia,2688,False,1366,Ridgeciano Haps,250501,M,61,Ivan Provedel,83,Lazio,1673,3.9,37.6,9,65,-1,regular,strongFoot,0,0.072032436728477
5,1,7,18/08/2024,Lazio,Venezia,79,Lazio,2699,True,1673,Fisayo Dele-Bashiru,910121,M,68,Jesse Joronen,74,Venezia,1366,19.1,36.8,21,25,1,assisted,strongFoot,0,0.044057194143534
4,1,7,18/08/2024,Lazio,Venezia,81,Lazio,2699,True,1673,Giorgio Altare,882004,D,38,Jesse Joronen,74,Venezia,1366,2.9,52.6,3,31,1,regular,strongFoot,1,
3,1,7,18/08/2024,Lazio,Venezia,85,Lazio,2699,True,1673,Valentín Castellanos,877013,F,78,Jesse Joronen,74,Venezia,1366,16.0,46.7,16,7,2,fast-break,strongFoot,0,0.21240423619747
2,1,7,18/08/2024,Lazio,Venezia,89,Lazio,2699,True,1673,Loum Tchaouna,1004505,F,72,Jesse Joronen,74,Venezia,1366,4.9,46.0,5,29,2,assisted,head,0,0.68753856420517
1,1,7,18/08/2024,Lazio,Venezia,90,Venezia,2688,False,1366,Nicholas Pierini,829581,F,64,Ivan Provedel,83,Lazio,1673,28.6,61.8,29,15,-2,free-kick,strongFoot,0,0.033039040863514
0,1,7,18/08/2024,Lazio,Venezia,90,Venezia,2688,False,1366,Giorgio Altare,882004,D,38,Ivan Provedel,83,Lazio,1673,8.0,54.8,8,22,-2,corner,head,0,0.056747045367956
31,1,8,19/08/2024,Lecce,Atalanta,1,Lecce,2689,True,1366,Hamza Rafia,857772,M,65,Juan Musso,79,Atalanta,1758,13.2,31.8,18,43,0,assisted,strongFoot,0,0.047491196542978
30,1,8,19/08/2024,Lecce,Atalanta,1,Lecce,2689,True,1366,Kialonda Gaspar,1090374,D,30,Juan Musso,79,Atalanta,1758,7.6,44.3,8,27,0,corner,head,0,0.065321989357471
29,1,8,19/08/2024,Lecce,Atalanta,10,Lecce,2689,True,1366,Antonino Gallo,945616,D,51,Juan Musso,79,Atalanta,1758,27.2,71.2,30,27,0,free-kick,strongFoot,0,0.030985673889518
28,1,8,19/08/2024,Lecce,Atalanta,11,Lecce,2689,True,1366,Hamza Rafia,857772,M,65,Juan Musso,79,Atalanta,1758,22.5,37.0,24,21,0,corner,strongFoot,0,0.012589778751135
27,1,8,19/08/2024,Lecce,Atalanta,16,Lecce,2689,True,1366,Ylber Ramadani,841977,M,56,Juan Musso,79,Atalanta,1758,26.9,38.3,28,16,0,regular,strongFoot,0,0.020823527127504
26,1,8,19/08/2024,Lecce,Atalanta,23,Atalanta,2686,False,1758,Davide Zappacosta,132318,M,67,Wladimiro Falcone,80,Lecce,1366,19.9,75.2,26,40,0,corner,strongFoot,0,0.0073342882096767
25,1,8,19/08/2024,Lecce,Atalanta,24,Atalanta,2686,False,1758,Charles De Ketelaere,960441,F,76,Wladimiro Falcone,80,Lecce,1366,12.4,47.3,12,8,0,assisted,head,0,0.038304403424263
24,1,8,19/08/2024,Lecce,Atalanta,24,Atalanta,2686,False,1758,Charles De Ketelaere,960441,F,76,Wladimiro Falcone,80,Lecce,1366,3.9,38.9,8,62,0,regular,strongFoot,0,0.13241322338581
23,1,8,19/08/2024,Lecce,Atalanta,26,Atalanta,2686,False,1758,Davide Zappacosta,132318,M,67,Wladimiro Falcone,80,Lecce,1366,6.7,62.8,10,52,0,assisted,strongFoot,0,0.081615187227726
22,1,8,19/08/2024,Lecce,Atalanta,30,Lecce,2689,True,1366,Federico Baschirotto,786175,D,52,Juan Musso,79,Atalanta,1758,13.4,52.7,13,7,0,throw-in-set-piece,head,0,0.029931193217635
21,1,8,19/08/2024,Lecce,Atalanta,34,Lecce,2689,True,1366,Patrick Dorgu,1397168,M,49,Juan Musso,79,Atalanta,1758,12.1,34.2,16,41,0,fast-break,strongFoot,0,0.13415367901325
20,1,8,19/08/2024,Lecce,Atalanta,35,Atalanta,2686,False,1758,Mateo Retegui,914501,F,74,Wladimiro Falcone,80,Lecce,1366,9.6,50.5,9,2,0,assisted,head,0,0.13801042735577
19,1,8,19/08/2024,Lecce,Atalanta,35,Atalanta,2686,False,1758,Marco Brescianini,928800,M,62,Wladimiro Falcone,80,Lecce,1366,9.0,46.6,9,14,0,regular,weakFoot,1,0.12104421108961
18,1,8,19/08/2024,Lecce,Atalanta,38,Lecce,2689,True,1366,Patrick Dorgu,1397168,M,49,Juan Musso,79,Atalanta,1758,2.0,39.9,7,73,-1,assisted,strongFoot,0,0.044507566839457
17,1,8,19/08/2024,Lecce,Atalanta,45,Atalanta,2686,False,1758,Mateo Retegui,914501,F,74,Wladimiro Falcone,80,Lecce,1366,6.5,53.6,6,20,1,assisted,head,1,0.14492782950401
16,1,8,19/08/2024,Lecce,Atalanta,51,Lecce,2689,True,1366,Valentin Gendrey,944899,D,32,Juan Musso,79,Atalanta,1758,7.0,49.7,7,1,-2,assisted,head,0,0.15742801129818
15,1,8,19/08/2024,Lecce,Atalanta,57,Atalanta,2686,False,1758,Mateo Retegui,914501,F,74,Wladimiro Falcone,80,Lecce,1366,11.5,50.0,11,0,2,penalty,strongFoot,1,0.7884
14,1,8,19/08/2024,Lecce,Atalanta,62,Lecce,2689,True,1366,Nikola Krstović,839156,F,74,Juan Musso,79,Atalanta,1758,6.0,42.5,7,40,-3,assisted,strongFoot,0,0.27189585566521
13,1,8,19/08/2024,Lecce,Atalanta,64,Lecce,2689,True,1366,Nikola Krstović,839156,F,74,Juan Musso,79,Atalanta,1758,8.7,47.2,8,12,-3,assisted,head,0,0.082771256566048
12,1,8,19/08/2024,Lecce,Atalanta,64,Lecce,2689,True,1366,Nikola Krstović,839156,F,74,Juan Musso,79,Atalanta,1758,12.8,60.5,14,29,-3,corner,head,0,0.014659962616861
11,1,8,19/08/2024,Lecce,Atalanta,66,Atalanta,2686,False,1758,Marco Brescianini,928800,M,62,Wladimiro Falcone,80,Lecce,1366,14.4,43.0,15,18,3,assisted,weakFoot,1,0.072640515863895
10,1,8,19/08/2024,Lecce,Atalanta,71,Lecce,2689,True,1366,Patrick Dorgu,1397168,M,49,Juan Musso,79,Atalanta,1758,10.1,44.3,10,20,-4,assisted,head,0,0.040272299200296
9,1,8,19/08/2024,Lecce,Atalanta,72,Atalanta,2686,False,1758,Mario Pašalić,190437,M,77,Wladimiro Falcone,80,Lecce,1366,9.9,46.2,10,14,4,assisted,strongFoot,0,0.12418975681067
8,1,8,19/08/2024,Lecce,Atalanta,72,Atalanta,2686,False,1758,Mario Pašalić,190437,M,77,Wladimiro Falcone,80,Lecce,1366,8.9,47.2,9,12,4,regular,strongFoot,0,0.11606908589602
7,1,8,19/08/2024,Lecce,Atalanta,74,Lecce,2689,True,1366,Ylber Ramadani,841977,M,56,Juan Musso,79,Atalanta,1758,15.3,57.9,16,19,-4,regular,strongFoot,0,0.077848233282566
6,1,8,19/08/2024,Lecce,Atalanta,75,Lecce,2689,True,1366,Santiago Pierotti,984998,F,66,Juan Musso,79,Atalanta,1758,14.9,64.9,18,34,-4,fast-break,strongFoot,0,0.068760141730309
5,1,8,19/08/2024,Lecce,Atalanta,78,Lecce,2689,True,1366,Lameck Banda,911350,M,65,Juan Musso,79,Atalanta,1758,2.9,61.3,8,69,-4,assisted,strongFoot,0,0.30196177959442
4,1,8,19/08/2024,Lecce,Atalanta,79,Lecce,2689,True,1366,Federico Baschirotto,786175,D,52,Juan Musso,79,Atalanta,1758,4.8,44.5,6,37,-4,corner,head,0,0.11695896834135
3,1,8,19/08/2024,Lecce,Atalanta,81,Lecce,2689,True,1366,Patrick Dorgu,1397168,M,49,Juan Musso,79,Atalanta,1758,25.3,34.6,27,22,-4,throw-in-set-piece,strongFoot,0,0.0098133012652397
2,1,8,19/08/2024,Lecce,Atalanta,81,Lecce,2689,True,1366,Santiago Pierotti,984998,F,66,Juan Musso,79,Atalanta,1758,24.5,31.0,27,27,-4,regular,strongFoot,0,0.016201861202717
1,1,8,19/08/2024,Lecce,Atalanta,89,Lecce,2689,True,1366,Medon Berisha,1142149,M,47,Juan Musso,79,Atalanta,1758,25.4,55.8,25,8,-4,assisted,weakFoot,0,0.027527181431651
0,1,8,19/08/2024,Lecce,Atalanta,90,Lecce,2689,True,1366,Medon Berisha,1142149,M,47,Juan Musso,79,Atalanta,1758,28.2,58.2,28,11,-4,assisted,strongFoot,0,0.011260125786066
15,1,9,19/08/2024,Juventus,Como,20,Juventus,2687,True,1707,Dušan Vlahović,832208,F,84,Pepe Reina,76,Como,1246,12.3,54.8,12,14,0,assisted,head,0,0.028867105022073
14,1,9,19/08/2024,Juventus,Como,23,Juventus,2687,True,1707,Samuel Mbangula,1100836,M,71,Pepe Reina,76,Como,1246,15.8,42.7,16,17,0,regular,strongFoot,1,0.11438002437353
13,1,9,19/08/2024,Juventus,Como,36,Juventus,2687,True,1707,Kenan Yıldız,1149011,F,60,Pepe Reina,76,Como,1246,16.6,30.3,21,38,0,regular,strongFoot,0,0.031711459159851
12,1,9,19/08/2024,Juventus,Como,42,Juventus,2687,True,1707,Dušan Vlahović,832208,F,84,Pepe Reina,76,Como,1246,28.8,64.2,30,18,0,free-kick,strongFoot,0,0.032650236040354
11,1,9,19/08/2024,Juventus,Como,43,Juventus,2687,True,1707,Dušan Vlahović,832208,F,84,Pepe Reina,76,Como,1246,9.4,36.6,13,44,0,assisted,strongFoot,0,0.228320941329
9,1,9,19/08/2024,Juventus,Como,45,Juventus,2687,True,1707,Timothy Weah,855810,M,70,Pepe Reina,76,Como,1246,14.1,53.2,14,8,0,assisted,weakFoot,1,0.11687751859426
10,1,9,19/08/2024,Juventus,Como,45,Como,2704,False,1246,Andrea Belotti,220223,F,76,Michele Di Gregorio,80,Juventus,1707,7.7,48.2,7,9,0,assisted,head,0,0.10551080852747
7,1,9,19/08/2024,Juventus,Como,53,Juventus,2687,True,1707,Dušan Vlahović,832208,F,84,Pepe Reina,76,Como,1246,4.8,66.2,12,66,0,regular,head,0,0.027519689872861
8,1,9,19/08/2024,Juventus,Como,53,Juventus,2687,True,1707,Dušan Vlahović,832208,F,84,Pepe Reina,76,Como,1246,9.5,58.7,11,31,0,assisted,weakFoot,0,0.41930243372917
